X,Y,OBJECTID,location,county,feedID,url,iframe,lat,long
-8467633.9527,4684871.7223,221,US 50 AT MD 322 EASTON TWR,Talbot County,050018820095007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=050018820095007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=050018820095007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.742626,-76.06605
-8573105.8306,4724462.2997,222,Colesville Rd (US 29) & University Blvd (MD 193),Montgomery County,a000d98902650075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=a000d98902650075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a000d98902650075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.01948,-77.01352
-8571864.0617,4735382.8941,224,Bonifant Rd / Good Hope Rd & New Hampshire Ave (MD 650),Montgomery County,c7008d04025d0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=c7008d04025d0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c7008d04025d0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.095657,-77.002365
-8490306.3933,4794629.5154,225,MD 543 AT MD 136,Harford County,40001fe400c000580045e2369e235daa,https://chart.maryland.gov/video/video.php?feed=40001fe400c000580045e2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=40001fe400c000580045e2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.5075,-76.26972
-8530722.0477,4747655.658,226,I-97 N OF MD-648 (502024),Anne Arundel County,0900adbd00ee00e30051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0900adbd00ee00e30051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0900adbd00ee00e30051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.181168,-76.63278
-8514526.175,4769365.8209,227,I-695 AT PULASKI HWY,Baltimore County,cf013c5801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=cf013c5801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=cf013c5801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.33218,-76.48729
-8505308.9211,4723042.4857,228,WPL C501 at Gantry N-1 MP 0.7,Anne Arundel County,6100bdd12e83001c00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=6100bdd12e83001c00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6100bdd12e83001c00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.00957,-76.40449
-8599123.422,4746791.4509,229,I-270 & Middlebrook Rd,Montgomery County,520119f4036b0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=520119f4036b0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=520119f4036b0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.17515,-77.24724
-8589261.6283,4720360.2822,230,I-495 & River Rd (MD 190),Montgomery County,c600bd2b00070075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=c600bd2b00070075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c600bd2b00070075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.990845,-77.15865
-8533982.5956,4776835.1376,231,I-83 S OF OLD PIMLICO RD,Baltimore County,63001ed500b100ba004e3436c4235c0a,https://chart.maryland.gov/video/video.php?feed=63001ed500b100ba004e3436c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=63001ed500b100ba004e3436c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.38406,-76.66207
-8543302.2633,4771609.7763,232,I-695 AT LIBERTY RD,Baltimore County,3d01ab5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3d01ab5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3d01ab5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.34777,-76.74579
-8462431.9929,4726072.9048,233,US 301 AT MD 304 QUEEN ANNE SAFETY DR TWR,Queen Anne's County,e30009710093007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=e30009710093007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e30009710093007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",39.03072,-76.01932
-8510455.2212,4775779.1912,234,"I-95N, Prior to MD 43, MM 66.8 (C022C)",Baltimore County,6401c95400fb007b0054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=6401c95400fb007b0054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6401c95400fb007b0054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.376728,-76.45072
-8589716.925,4741339.0876,235,"ICC MD 200 WB N/METRO ACCESS RD, MM 2.9 (C-202)",Montgomery County,2a012b0800ae0059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=2a012b0800ae0059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2a012b0800ae0059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.13717,-77.16274
-8653905.9698,4822516.1763,236,I-81 AT SHOWALTER RD,Washington County,9a00c9410091002b0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=9a00c9410091002b0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9a00c9410091002b0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.70051,-77.73936
-8588867.112,4729734.5453,237,I-270 & Montrose Rd,Montgomery County,4e01d53b02650075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=4e01d53b02650075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=4e01d53b02650075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.056267,-77.155106
-8570682.4053,4630726.7395,238,US 301 N of Nice Br Pier #7 (C058) MP 1.3,Charles County,75016d2ac47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=75016d2ac47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=75016d2ac47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.36225,-76.99175
-8586412.9625,4741406.5422,239,"ICC MD 200 WB, Deckover Interior, MM 4.7 (C207)",Montgomery County,b000389a059e004b004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=b000389a059e004b004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b000389a059e004b004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.13764,-77.13306
-8782266.2482,4813677.9737,240,RWIS I-68 EB AT MD-55,Allegany County,0001ba0e00fa006d0054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0001ba0e00fa006d0054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0001ba0e00fa006d0054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.639397,-78.89244
-8575142.4207,4735440.4119,241,ICC MD 200 WB E OF 182 LAYHILL RD MM 11.1 (C-216),Montgomery County,f2009c74002100bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=f2009c74002100bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f2009c74002100bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.096058,-77.031815
-8515002.6224,4766859.343,242,I-695 N OF CHESACO AVE,Baltimore County,92005bf8019100de0052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=92005bf8019100de0052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=92005bf8019100de0052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.314762,-76.49157
-8553486.8835,4756058.4649,243,US 29 AT MD 108,Howard County,6b002d0800d40002004b823633235daa,https://chart.maryland.gov/video/video.php?feed=6b002d0800d40002004b823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6b002d0800d40002004b823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.239655,-76.83728
-8497585.1296,4719124.4872,244,WPL C514 at Gantry S-24 MP 36.6,Queen Anne's County,a500ddf12e87001c00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=a500ddf12e87001c00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a500ddf12e87001c00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.982216,-76.335106
-8589522.6725,4719309.7967,245,I-495 & Seven Locks Rd,Montgomery County,a1011d3e036c0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=a1011d3e036c0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a1011d3e036c0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.98351,-77.160995
-8503521.1301,4721096.7611,246,WPL C505 at Gantry N-9 MP 2.0,Anne Arundel County,eb0095b72e50001b00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=eb0095b72e50001b00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=eb0095b72e50001b00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.995987,-76.38843
-8526034.3839,4751205.5997,247,I-695 W of East Ordnance Rd (C049) MP 0.6,Anne Arundel County,7101276ec47601b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=7101276ec47601b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7101276ec47601b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.205883,-76.59067
-8573364.0918,4692445.1722,248,I-95/495 AT I-295,Prince George's County,3301a05801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3301a05801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3301a05801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.79567,-77.01584
-8542568.6679,4762652.0562,249,I-695 AT US 40 WEST TWR,Baltimore County,0101a8c7007a00490052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0101a8c7007a00490052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0101a8c7007a00490052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.285515,-76.7392
-8591484.6785,4717761.8359,250,I-495 AT AMER LEG BR,Montgomery County,8b00ad8b0064001f0053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8b00ad8b0064001f0053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8b00ad8b0064001f0053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.9727,-77.17862
-8494486.4402,4784401.2457,251,US 40 AT MD 755,Harford County,c300873b00c10058004506363d235daa,https://chart.maryland.gov/video/video.php?feed=c300873b00c10058004506363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c300873b00c10058004506363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.436573,-76.30727
-8510975.0832,4757104.5825,252,I-695 N of MD 151 North Point Blvd (C056) MP 43.4,Baltimore County,f0005bb8c47701b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=f0005bb8c47701b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f0005bb8c47701b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.246933,-76.45539
-8536875.7891,4743007.7897,253,MD 100 AT MD 170 (502020),Anne Arundel County,1701273b0015003f004c823633235daa,https://chart.maryland.gov/video/video.php?feed=1701273b0015003f004c823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1701273b0015003f004c823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.148796,-76.68806
-8572257.5761,4734333.0004,254,ICC MD 200 WB  W OF MD 650 NEW HAMPSHIRE AVE MM 12.9 (C-218),Montgomery County,2e00aaa1002200bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=2e00aaa1002200bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2e00aaa1002200bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.088337,-77.0059
-8544387.6284,4741780.2779,255,MD 295 NB AT MD 175,Anne Arundel County,ed002d0f006200f20047833633235daa,https://chart.maryland.gov/video/video.php?feed=ed002d0f006200f20047833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ed002d0f006200f20047833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.140244,-76.75554
-8461198.5729,4728382.2199,256,US 301 AT HOPE RD,Queen Anne's County,8800ee33009000070053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8800ee33009000070053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8800ee33009000070053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.046833,-76.00824
-8519334.0638,4777471.3225,257,I-695 AT HARFORD RD,Baltimore County,6001ce5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6001ce5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6001ce5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.388477,-76.53048
-8804496.7506,4820752.6261,258,I-68 at US 219 (Grantsville Tower),Garrett County,be0017de00e800dd00451536ea235d0a,https://chart.maryland.gov/video/video.php?feed=be0017de00e800dd00451536ea235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=be0017de00e800dd00451536ea235d0a"" frame border=""0"" allowfullscreen></iframe>",39.68832,-79.09214
-8447094.3934,4773874.3901,259,RWIS MD 213 AT SASSAFRAS RIVER,Kent County,0601b947006500d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0601b947006500d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0601b947006500d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.3635,-75.88154
-8478503.1877,4794913.4663,260,US 40 AT MD 132,Harford County,20008c9300c10058004506363d235daa,https://chart.maryland.gov/video/video.php?feed=20008c9300c10058004506363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=20008c9300c10058004506363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.509468,-76.16369
-8557469.3383,4738217.1472,261,RWIS I-95 AT PATUXENT,Howard County,0301bd3e006700d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0301bd3e006700d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0301bd3e006700d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.115414,-76.873055
-8557196.6056,4678418.943,262,RWIS US-301 AT MD-5,Prince George's County,ce00c32600eb002a0053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=ce00c32600eb002a0053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ce00c32600eb002a0053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.6974,-76.870605
-8583396.7609,4726177.8036,263,Rockville Pk (MD 355) & Tuckerman La (North),Montgomery County,1701519c02510075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=1701519c02510075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1701519c02510075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.031452,-77.105965
-8584931.3001,4723919.2797,264,I-495 & Old Georgetown Rd (MD 187),Montgomery County,7a0155fb02510075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=7a0155fb02510075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7a0155fb02510075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.01569,-77.11975
-8832185.2475,4821635.0856,265,I-68 WEST AT OLD MORGANTOWN RD EAST,Garrett County,1a00149101ce00d20057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1a00149101ce00d20057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1a00149101ce00d20057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.69442,-79.34087
-8598966.9068,4751015.5388,266,Frederick Rd (MD 355) & Ridge Rd (MD 27),Montgomery County,d400c13500070075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=d400c13500070075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d400c13500070075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.20456,-77.245834
-8845727.2636,4816705.3055,267,I-68 AT WV LINE (611004),Garrett County,90006ca901fa00b10052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=90006ca901fa00b10052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=90006ca901fa00b10052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.660336,-79.46252
-8636394.746,4772828.5445,268,RWIS US 340 at MD 180,Frederick County,3200a76b008000d30050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=3200a76b008000d30050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3200a76b008000d30050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.356236,-77.582054
-8557340.7643,4678072.3498,269,US 301 at MD 5,Prince George's County,ed001490006500cb004a02366d235daa,https://chart.maryland.gov/video/video.php?feed=ed001490006500cb004a02366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ed001490006500cb004a02366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.69497,-76.8719
-8539418.3263,4755402.6485,270,I-95 S OF I-195 (403028),Baltimore County,9d010b5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=9d010b5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9d010b5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.235092,-76.7109
-8558418.7823,4731217.3797,271,"ICC MD 200 WB W OF US 1, MM 20.1 (C228)",Prince George's County,ce0018ce01bd00590054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=ce0018ce01bd00590054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ce0018ce01bd00590054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.06661,-76.881584
-8518081.2742,4769439.9397,272,"I-95 NB, N of Chesaco Ave MM 62.0 (C027B)",Baltimore County,5e0044bd00b400a5004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=5e0044bd00b400a5004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=5e0044bd00b400a5004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.332695,-76.519226
-8590816.205,4719046.2974,273,I-495 S. OF RIVER RD,Montgomery County,d401425800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=d401425800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d401425800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.98167,-77.172615
-8684759.8365,4812052.2764,274,I-70 AT MD 56,Washington County,6300ce27008400160057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=6300ce27008400160057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6300ce27008400160057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.62815,-78.016525
-8624646.7548,4781424.8678,275,I-70 AT MT PHILLIP RD,Frederick County,30001ac501a600d60057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=30001ac501a600d60057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=30001ac501a600d60057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.41592,-77.47652
-8530542.2667,4760265.5867,276,I-95 N of MD 648 Annapolis Rd (C030) MP 52.3,Baltimore City,3e016827019000e300441a366e230214,https://chart.maryland.gov/video/video.php?feed=3e016827019000e300441a366e230214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3e016827019000e300441a366e230214"" frame border=""0"" allowfullscreen></iframe>",39.26892,-76.631165
-8508491.5454,4775417.1533,277,MD 43 AT US 40,Baltimore County,9400173a00a8006e004de2369e235daa,https://chart.maryland.gov/video/video.php?feed=9400173a00a8006e004de2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9400173a00a8006e004de2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.374214,-76.43308
-8487191.674,4717339.4454,278,US 50 AT KENT NARROWS BRIDGE,Queen Anne's County,37003b8e0098007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=37003b8e0098007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=37003b8e0098007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.96975,-76.24174
-8568922.4441,4631028.5734,279,US 301 N on top of Toll Plaza (C060) MP 2.1,Charles County,cb017974c47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=cb017974c47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=cb017974c47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.364376,-76.97594
-8642880.8874,4770453.9113,280,US 340 AT MD 17,Frederick County,1b00c8e9008000160057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1b00c8e9008000160057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1b00c8e9008000160057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.33974,-77.64032
-8536772.262,4778535.6575,281,I-695 AT GREENSPRING,Baltimore County,6501d35800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6501d35800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6501d35800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.395866,-76.68713
-8564062.2352,4732244.8679,282,ICC MD 200 WB E OF BRIGGS CHANEY RD MM 17.1 (C-223),Montgomery County,aa00cb3a00f300ae004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=aa00cb3a00f300ae004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=aa00cb3a00f300ae004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.073776,-76.93228
-8499016.0303,4785150.6312,283,I-95 N of MD 152 (C020) MP 74.2,Harford County,0901cb3400e80039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=0901cb3400e80039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0901cb3400e80039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.441772,-76.34796
-8539795.6994,4777735.6312,284,I-695 AT PARK HGTS,Baltimore County,5b01c95800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=5b01c95800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=5b01c95800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.390312,-76.71429
-8517486.7168,4770787.2704,285,"I-95SB, MP 62.7 (C027A)",Baltimore County,e9003d5100b200a5004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=e9003d5100b200a5004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e9003d5100b200a5004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.342056,-76.513885
-8545795.8199,4765750.6364,286,I-70 1 MI. W OF I-695,Baltimore County,a6ff0db200ee00ce004be2369e235daa,https://chart.maryland.gov/video/video.php?feed=a6ff0db200ee00ce004be2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a6ff0db200ee00ce004be2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.307056,-76.76819
-8585070.4495,4739987.2189,287,"ICC MD 200 EB W OF MUNCASTER, MM 5.6 (C-210)",Montgomery County,da0039a900af0059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=da0039a900af0059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=da0039a900af0059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.12775,-77.121
-8540825.4047,4760718.5338,288,I-695 AT MD 144 FREDERICK RD,Baltimore County,300027c9002700ba004a823633235daa,https://chart.maryland.gov/video/video.php?feed=300027c9002700ba004a823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=300027c9002700ba004a823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.27207,-76.72354
-8612567.4769,4817480.2497,289,US 15 AT ST ANTHONY RD,Frederick County,61000ccc01a9000b0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=61000ccc01a9000b0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=61000ccc01a9000b0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.665695,-77.36801
-8505721.3598,4789964.5221,290,RWIS US 1 AT BALTIMORE/HARFORD COUNTY LINE,Baltimore County,6300e3d800cf000b0051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=6300e3d800cf000b0051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6300e3d800cf000b0051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.47516,-76.408195
-8519426.4589,4765952.0534,291,"I-95 NB, South of US 40, MM 60.0, C042A (C-42A) On Top TRS 8082",Baltimore City,1601e0b4007c00340055fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1601e0b4007c00340055fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1601e0b4007c00340055fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.308456,-76.53131
-8574637.0302,4721319.2048,292,Colesville Rd (US 29) & Fenton St,Montgomery County,13015dbd01210075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=13015dbd01210075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=13015dbd01210075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.99754,-77.027275
